番号,section,単語,意味
1873,section19,throw up (～),嘔吐する、(食べ物)を吐く
1874,section19,tidy up ～,(部屋・家・机など)を片付ける、～を整理する
1875,section19,tie up ～,忙しくて身動きできない、～を固く縛る
1876,section19,tip over (～),ひっくり返る、倒れる、～をひっくり返す
1877,section19,touch up ～,(絵・文章・化粧など)を手直しする、～を修正する
1878,section19,track down ～,～を追跡して捕らえる、～を追い詰める
1879,section19,trip up (A),Aをつまずかせる、つまずく、しくじる
1880,section19,try out ～,～を試してみる、～の効果を試す
1881,section19,tune in (to ～),(局・番組などに)テレビ[ラジオ]のチャンネルを合わせる
1882,section19,tune up (～),(楽器)を調律する、(エンジン・機械など)を整備する、調律する
1883,section19,turn around (～),(商売・経済など)を好転させる、～の向きを変える、好転する
1884,section19,turn away ～,～を追い払う、(客など)の入場を断る、～を背ける
1885,section19,turn in (～),～を提出する、寝る
1886,section19,turn out,であることがわかる、集まる
1887,section19,turn to ～,～に頼る、(犯罪・悪習など)に走る、～に取りかかる
1888,section19,walk off [away] with ～,～を盗む、(賞など)をあっさり手に入れる
1889,section19,wander off,はぐれる、(道路・場所から)外れる、(主題から)脱線する
1890,section19,want for ～,～を欠いている
1891,section19,wash away ～,～を洗い流す、(記憶・感情など)を洗い去る
1892,section19,wash down ～,(食べ物など)を流し込む、～を洗い流す
1893,section19,watch over ～,～の世話をする、～を見守る、～を監視する
1894,section19,wear off,(薬効・印象・痛みなどが)しだいに弱まる、すり減ってなくなる
1895,section19,wear out ～,～を疲れ果てさせる
1896,section19,weigh on ～,～に重くのしかかる、～を圧迫する、～を苦しめる
1897,section19,win over ～,～を説得する
1898,section19,wipe out ～,～を消滅[絶滅]させる、～を撲滅する
1899,section19,work out ～,(計画・対策など)を練る、(問題)を解決する、～を計算する
1900,section19,wrap up ～,(仕事・交渉など)を滞りなく終える
